Sukhumi,Marigot,"{""destination_addresses""=>[""Marigot, St Martin""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""status""=>""ZERO_RESULTS""}]}], ""status""=>""OK""}",\n
Sukhumi,St. Pierre,"{""destination_addresses""=>[""Saint-Pierre, St Pierre and Miquelon""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""status""=>""ZERO_RESULTS""}]}], ""status""=>""OK""}",\n
Sukhumi,Kingstown,"{""destination_addresses""=>[""Kingstown, St Vincent and the Grenadines""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""status""=>""ZERO_RESULTS""}]}], ""status""=>""OK""}",\n
Sukhumi,Apia,"{""destination_addresses""=>[""Apia, Samoa""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""status""=>""ZERO_RESULTS""}]}], ""status""=>""OK""}",\n
Sukhumi,San Marino,"{""destination_addresses""=>[""San Marino""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""distance""=>{""text""=>""3,475 km"", ""value""=>3474600}, ""duration""=>{""text""=>""1 day 14 hours"", ""value""=>137752}, ""status""=>""OK""}]}], ""status""=>""OK""}",\n
Sukhumi,Riyadh,"{""destination_addresses""=>[""Riyadh Saudi Arabia""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""distance""=>{""text""=>""2,941 km"", ""value""=>2940819}, ""duration""=>{""text""=>""1 day 12 hours"", ""value""=>130580}, ""status""=>""OK""}]}], ""status""=>""OK""}",\n
Sukhumi,Edinburgh,"{""destination_addresses""=>[""Edinburgh, UK""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""distance""=>{""text""=>""4,447 km"", ""value""=>4447199}, ""duration""=>{""text""=>""2 days 7 hours"", ""value""=>197464}, ""status""=>""OK""}]}], ""status""=>""OK""}",\n
Sukhumi,Dakar,"{""destination_addresses""=>[""Dakar, Senegal""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""distance""=>{""text""=>""8,830 km"", ""value""=>8830119}, ""duration""=>{""text""=>""4 days 4 hours"", ""value""=>361311}, ""status""=>""OK""}]}], ""status""=>""OK""}",\n
Sukhumi,Belgrade,"{""destination_addresses""=>[""Belgrade, Serbia""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""distance""=>{""text""=>""2,448 km"", ""value""=>2448263}, ""duration""=>{""text""=>""1 day 4 hours"", ""value""=>102518}, ""status""=>""OK""}]}], ""status""=>""OK""}",\n
Sukhumi,Victoria,"{""destination_addresses""=>[""Independence, KS 67301, USA""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""status""=>""ZERO_RESULTS""}]}], ""status""=>""OK""}",\n
Sukhumi,Freetown,"{""destination_addresses""=>[""Freetown, Sierra Leone""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""distance""=>{""text""=>""9,852 km"", ""value""=>9851599}, ""duration""=>{""text""=>""4 days 21 hours"", ""value""=>420911}, ""status""=>""OK""}]}], ""status""=>""OK""}",\n
Sukhumi,Singapore,"{""destination_addresses""=>[""Singapore""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""status""=>""ZERO_RESULTS""}]}], ""status""=>""OK""}",\n
Sukhumi,Philipsburg,"{""destination_addresses""=>[""Philipsburg, Sint Maarten""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""status""=>""ZERO_RESULTS""}]}], ""status""=>""OK""}",\n
Sukhumi,Bratislava,"{""destination_addresses""=>[""Bratislava, Slovakia""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""distance""=>{""text""=>""3,016 km"", ""value""=>3016260}, ""duration""=>{""text""=>""1 day 10 hours"", ""value""=>121768}, ""status""=>""OK""}]}], ""status""=>""OK""}",\n
Sukhumi,Ljubljana,"{""destination_addresses""=>[""Ljubljana, Slovenia""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""distance""=>{""text""=>""2,975 km"", ""value""=>2975086}, ""duration""=>{""text""=>""1 day 9 hours"", ""value""=>120408}, ""status""=>""OK""}]}], ""status""=>""OK""}",\n
Sukhumi,Honiara,"{""destination_addresses""=>[""Honiara, Solomon Islands""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""status""=>""ZERO_RESULTS""}]}], ""status""=>""OK""}",\n
Sukhumi,Mogadishu,"{""destination_addresses""=>[""Mogadishu, Somalia""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""distance""=>{""text""=>""7,120 km"", ""value""=>7119782}, ""duration""=>{""text""=>""5 days 13 hours"", ""value""=>480124}, ""status""=>""OK""}]}], ""status""=>""OK""}",\n
Sukhumi,Hargeisa,"{""destination_addresses""=>[""Hargeisa, Somalia""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""distance""=>{""text""=>""6,484 km"", ""value""=>6483836}, ""duration""=>{""text""=>""4 days 21 hours"", ""value""=>422670}, ""status""=>""OK""}]}], ""status""=>""OK""}",\n
Sukhumi,Pretoria,"{""destination_addresses""=>[""Pretoria, South Africa""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""distance""=>{""text""=>""10,724 km"", ""value""=>10724095}, ""duration""=>{""text""=>""7 days 7 hours"", ""value""=>630574}, ""status""=>""OK""}]}], ""status""=>""OK""}",\n
Sukhumi,Grytviken,"{""destination_addresses""=>[""Grytviken SIQQ 1ZZ, South Georgia and the South Sandwich Islands""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""status""=>""ZERO_RESULTS""}]}], ""status""=>""OK""}",\n
Sukhumi,Seoul,"{""destination_addresses""=>[""Seoul, South Korea""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""status""=>""ZERO_RESULTS""}]}], ""status""=>""OK""}",\n
Sukhumi,Tskhinvali,"{""destination_addresses""=>[""Tskhinvali""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""distance""=>{""text""=>""360 km"", ""value""=>360315}, ""duration""=>{""text""=>""5 hours 39 mins"", ""value""=>20364}, ""status""=>""OK""}]}], ""status""=>""OK""}",\n
Sukhumi,Juba,"{""destination_addresses""=>[""Juba, South Sudan""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""distance""=>{""text""=>""6,190 km"", ""value""=>6190334}, ""duration""=>{""text""=>""4 days 16 hours"", ""value""=>402617}, ""status""=>""OK""}]}], ""status""=>""OK""}",\n
Sukhumi,Madrid,"{""destination_addresses""=>[""Madrid, Spain""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""distance""=>{""text""=>""5,031 km"", ""value""=>5031109}, ""duration""=>{""text""=>""2 days 5 hours"", ""value""=>190692}, ""status""=>""OK""}]}], ""status""=>""OK""}",\n
Sukhumi,Sri Jayawardenapura Kotte,"{""destination_addresses""=>[""Sri Jayawardenepura Kotte, Sri Lanka""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""status""=>""ZERO_RESULTS""}]}], ""status""=>""OK""}",\n
Sukhumi,Khartoum,"{""destination_addresses""=>[""Khartoum, Sudan""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""distance""=>{""text""=>""4,316 km"", ""value""=>4315562}, ""duration""=>{""text""=>""3 days 11 hours"", ""value""=>299747}, ""status""=>""OK""}]}], ""status""=>""OK""}",\n
Sukhumi,Paramaribo,"{""destination_addresses""=>[""Paramaribo, Suriname""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""status""=>""ZERO_RESULTS""}]}], ""status""=>""OK""}",\n
Sukhumi,Mbabane,"{""destination_addresses""=>[""Mbabane, Swaziland""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""distance""=>{""text""=>""10,876 km"", ""value""=>10876162}, ""duration""=>{""text""=>""7 days 10 hours"", ""value""=>640380}, ""status""=>""OK""}]}], ""status""=>""OK""}",\n
Sukhumi,Stockholm,"{""destination_addresses""=>[""Stockholm, Sweden""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""distance""=>{""text""=>""3,196 km"", ""value""=>3195764}, ""duration""=>{""text""=>""1 day 23 hours"", ""value""=>168576}, ""status""=>""OK""}]}], ""status""=>""OK""}",\n
Sukhumi,Bern,"{""destination_addresses""=>[""Bern, Switzerland""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""distance""=>{""text""=>""3,811 km"", ""value""=>3811156}, ""duration""=>{""text""=>""1 day 18 hours"", ""value""=>150401}, ""status""=>""OK""}]}], ""status""=>""OK""}",\n
Sukhumi,Damascus,"{""destination_addresses""=>[""Damascus, Syria""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""distance""=>{""text""=>""1,590 km"", ""value""=>1590030}, ""duration""=>{""text""=>""21 hours 58 mins"", ""value""=>79080}, ""status""=>""OK""}]}], ""status""=>""OK""}",\n
Sukhumi,São Tomé,"{""destination_addresses""=>[""""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""status""=>""NOT_FOUND""}]}], ""status""=>""OK""}",\n
Sukhumi,Dushanbe,"{""destination_addresses""=>[""Dushanbe, Tajikistan""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""distance""=>{""text""=>""3,686 km"", ""value""=>3685701}, ""duration""=>{""text""=>""2 days 0 hours"", ""value""=>171891}, ""status""=>""OK""}]}], ""status""=>""OK""}",\n
Sukhumi,Dodoma,"{""destination_addresses""=>[""Dodoma, Tanzania""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""distance""=>{""text""=>""7,946 km"", ""value""=>7945945}, ""duration""=>{""text""=>""5 days 20 hours"", ""value""=>504618}, ""status""=>""OK""}]}], ""status""=>""OK""}",\n
Sukhumi,Bangkok,"{""destination_addresses""=>[""Bangkok, Thailand""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""status""=>""ZERO_RESULTS""}]}], ""status""=>""OK""}",\n
Sukhumi,Lomé,"{""destination_addresses""=>[""Lom, Bulgaria""], ""origin_addresses""=>[""Sokhumi""], ""rows""=>[{""elements""=>[{""distance""=>{""text""=>""2,225 km"", ""value""=>2225192}, ""duration""=>{""text""=>""1 day 2 hours"", ""value""=>95133}, ""status""=>""OK""}]}], ""status""=>""OK""}",\n
